umap_1,umap_2
13.497224,-4.2747393
4.1601295,-8.667116
-3.726763,12.220887
7.287455,-1.4215666
14.833756,-3.9919958
1.4220741,0.01700315
1.7240585,-1.6323386
8.014153,-8.609693
2.86474,-4.780522
8.187935,6.04729
7.491655,-2.7436457
11.33877,12.155825
-4.0826826,-5.5767727
8.508081,-8.409131
9.22943,-1.4077569
-2.1957872,7.7990556
13.5469055,8.661533
1.7358445,-2.99722
-3.5588892,12.204784
8.919159,-0.74569774
6.9193196,-5.79085
-3.704126,11.711682
-1.083973,0.44375843
6.884788,-5.8279877
-0.9221477,-8.414693
4.683996,2.5331528
-1.3270189,-9.247938
-2.0664701,-8.861892
11.595302,-6.326862
7.2071686,-5.364037
-4.9513674,3.6076353
10.730917,8.809192
6.8855767,-5.807368
-4.823382,0.90751404
-4.772841,-8.921887
-5.4189906,-5.029696
-3.515498,11.530056
6.8806825,4.4195046
-0.9082384,-4.3959594
8.685371,-1.2102455
8.856849,-0.64308137
-1.6308504,-8.519233
10.916982,-9.962421
1.7338489,3.4158568
0.1343586,5.4876432
2.0908434,1.9532217
8.243616,-0.79150665
7.1698537,-1.1555929
5.9180074,-12.213425
-0.045857873,-2.0510354
14.990669,2.896075
9.16381,-3.6049728
-1.8809614,3.9872122
7.2754855,-5.4347835
14.667951,0.028597273
10.927508,1.0484653
4.029297,-3.3837903
6.534324,10.043934
7.8594413,-0.24074684
16.601542,2.8021533
5.4614983,-8.020774
1.2752433,10.594438
14.488521,-4.095124
-4.270168,7.5725465
8.718746,-0.62354356
-0.96585697,-8.335579
10.62322,-5.8421764
-3.2155282,8.11356
1.0087049,1.1819277
-1.731124,-9.1188755
10.886813,-9.934057
4.0869074,-2.8094623
-0.28263554,3.3963194
4.372825,5.056977
8.516766,-0.6700819
-7.3310394,-4.695571
6.2907352,9.492234
4.850408,2.9361713
2.2142596,1.7490996
5.878571,-12.267715
6.988701,-5.7581573
5.8610487,-12.244152
0.008076527,0.9122608
15.033807,-4.9298797
2.072341,2.0001843
1.2738897,10.595532
6.989161,10.02933
18.098633,-1.1382426
11.053888,11.873849
4.0503325,-3.3227155
-2.0481374,-1.2292892
-1.6249478,-9.403107
8.726565,-0.3523716
-4.0338097,-5.4617844
7.4516964,-1.5676405
10.662433,9.195418
4.663008,2.5322812
5.228582,0.5373516
-3.546054,11.916228
-0.7172549,2.3179076
11.319871,12.0319805
3.56263,-5.487428
2.1264484,15.752175
7.8324585,-5.3761683
6.831609,-5.8190312
7.8634334,-5.367809
13.829163,-3.7564049
-7.4483385,0.37829176
1.7505739,3.4096568
2.9863107,4.8262734
-3.9996715,-5.564132
7.539364,-8.7540245
-4.768433,-8.917236
7.043609,3.1090705
-5.0177045,5.615041
2.8702674,12.671215
8.406535,-8.666301
11.200613,11.781304
-1.3273655,-1.6208818
2.585619,-10.339816
6.1503606,-12.345393
9.247406,-1.437914
-4.9714627,3.568023
3.8371987,-2.319543
-5.0181804,3.5890965
1.1640816,3.1497502
-5.3392,-5.0035133
5.919681,-7.619361
10.885149,-9.93483
12.326275,3.2009287
4.613946,0.6274534
7.89775,-0.21526761
8.574548,-1.4349661
-1.2286578,-1.4648622
7.1491075,13.88482
8.762396,-0.60213256
-4.669281,3.3999665
-2.1301844,-8.97776
-1.2160492,-0.80522287
14.867193,-5.456773
-7.3370476,-4.7113957
7.974804,0.09961635
-8.797589,7.350465
4.3845778,11.265049
7.5042286,-1.5616953
-4.2813277,3.6931877
8.625879,-1.2901895
2.678653,-10.237992
4.2760053,-2.8385472
10.092113,1.5605097
2.0212443,2.5912735
-4.0298257,-5.5378265
4.4756603,0.768233
8.3345375,-1.63212
15.07758,-4.9444366
11.284097,12.015856
-1.7863761,-9.218647
8.921405,-0.5227153
-0.8916607,-0.27671865
6.892715,-5.639208
1.4462141,3.7754834
10.317089,1.1831608
4.544982,-3.3212292
0.7654088,2.847616
-4.8005166,1.0005305
4.886728,-15.10839
-7.448227,0.37620986
-3.985226,-5.583077
2.6450438,0.7400875
-1.8869302,3.9607532
0.9836466,-0.03867003
7.808021,-0.6662585
1.5355759,11.024278
0.9295092,0.82307166
2.5226412,-4.3078685
2.8710375,12.668821
6.5446744,9.447536
-2.7933097,1.042542
7.27119,2.8855782
7.7060304,-6.09329
1.8265483,1.140404
7.596402,-1.761623
-2.7380111,4.3851395
10.279162,2.171323
1.2105455,13.110892
0.88111633,0.15351081
10.717228,8.81677
6.0238404,-7.666841
-4.966002,3.6324847
8.661205,-0.66760355
8.536047,-1.5249319
0.9992354,3.1683931
-4.1849966,0.8450472
2.2442076,2.4038174
2.2853389,2.7595673
-0.33532858,-4.6721845
1.4070305,3.7816072
7.1752005,-5.320997
2.5702841,-4.3040357
1.2418591,-2.3428535
1.8355571,-1.9401014
-7.607021,4.570235
-4.838561,3.491015
-1.1647496,-0.7897158
2.5015357,-4.2629085
6.890447,-5.18801
7.8312993,-6.8444614
5.357071,-0.12272556
-0.41177222,-0.6517646
10.447865,-11.472819
5.93236,-12.4526825
-0.32772663,-4.5862565
14.898241,-3.9614136
-1.2517723,-1.63215
-2.004579,-8.853931
-2.2621117,-6.0491123
6.1900945,-7.8454704
-0.37586245,2.7642076
-1.6080974,-8.307822
7.92917,0.03170596
2.5733588,-10.351094
3.8810325,-5.463837
-2.7932587,7.3626485
-2.3357453,-6.013793
10.4926,-7.4096127
7.344762,-5.6078033
2.3931644,0.3635113
-1.6439785,-8.257609
10.12628,1.528301
8.64635,-1.3276374
-1.4790617,2.4491913
-0.7646453,-8.5822935
7.9829865,0.11935995
15.06609,-4.888312
15.047753,-4.9516783
13.369336,5.7128224
8.813389,15.434058
-2.095122,2.6953783
-3.4464989,11.391976
6.064143,-7.833279
9.060114,-8.774265
2.9678066,-4.9222865
-0.4348645,-0.66672975
6.1842766,-7.8455577
-2.3171203,2.2359488
3.3121238,-9.571789
-2.784029,7.469447
-4.735445,-8.894696
-1.642471,-8.899791
-7.189826,2.9267511
-4.012531,-5.555155
7.1449265,-1.1636242
-4.065409,11.743344
3.5002205,-5.9817076
8.172552,-8.54771
9.673978,-5.2214465
-3.2279603,8.189371
8.659474,-1.3278939
7.3263927,-5.5947003
11.609425,8.909526
7.918774,-0.5782363
-3.445535,11.369041
7.169971,2.9720023
-1.0797731,-8.424702
11.482894,-3.092212
10.808124,8.921161
3.4746938,-8.736464
8.729374,-0.75625455
1.6539328,3.230569
-0.16223812,2.6081922
1.2993604,2.6115682
18.030653,-1.3746669
1.7472773,-3.5534441
8.509999,-1.4823515
1.3992971,3.8305027
13.491856,-4.2839994
13.671741,-3.3757167
5.7617493,-12.124594
7.940224,0.03461845
8.64579,-1.3627273
6.0826154,-7.760428
-1.7054969,-9.281911
-2.0400095,2.6498528
4.6135616,6.8038836
0.5610568,8.243736
-1.9882774,-8.954215
11.212088,11.775561
3.7484815,-2.8649457
6.9835153,-5.4261737
8.244901,-1.6024636
4.7228394,0.979233
10.07068,1.572731
8.365078,-8.6933975
2.1148655,-6.600743
7.4883537,-2.7763245
8.110533,-1.6669191
10.951046,9.108405
14.974953,-4.0585413
13.518874,8.629546
6.592715,10.425997
-5.201745,-10.651649
4.4211807,-2.6233957
7.0931892,-5.298904
7.2673416,3.8419461
8.762079,-0.7768375
7.882229,-5.3695188
-1.6476114,-9.438084
-1.4381182,-1.6789491
10.824231,8.917501
-0.738523,-8.63569
-3.1839173,11.201643
7.2604704,-5.4089155
18.121935,-1.3053956
-1.3586159,0.3459222
10.777277,8.813731
-2.2247171,-6.042551
-1.4526768,-8.688927
-0.31070727,6.1923065
7.834993,-5.4356165
13.772447,-3.5513468
3.3501515,-9.516865
-7.341469,-4.713641
-4.602267,7.4383535
6.0748672,-7.785821
7.859658,-0.8085439
3.67653,-5.7324896
-1.142978,-4.037484
-4.7178526,3.45362
4.4030743,11.219528
11.33287,12.023446
4.7262144,-14.899158
7.2671623,-1.9376061
2.9558277,-4.9128675
12.6212225,-0.17092578
2.3156395,2.7985098
7.0447407,10.079364
4.3896327,11.246584
-1.2176851,-9.19104
-4.0739574,11.74836
1.1585314,-1.3680937
6.441327,9.333105
1.0246066,1.1880027
13.5334835,8.645309
10.449832,1.726112
9.318959,1.979843
-0.29174528,3.2910357
-7.2806687,-4.6702127
-1.6691259,-8.6867895
-1.6574064,0.39736328
-2.0606456,2.223208
15.293519,1.0616443
2.3191044,2.8095708
1.9318923,-0.8802726
-1.5422441,-8.754512
2.761213,-4.575594
7.154477,-1.1710321
-0.06658426,2.8794975
2.8707306,12.685153
5.921191,-12.29064
7.1306396,-5.2367096
-0.68674225,-1.7708192
2.6406815,-10.273122
3.823267,-5.768083
8.397261,-0.5849414
11.325312,12.091054
2.0830646,1.9714968
-3.3233647,12.078697
7.1514177,13.888788
5.924536,-7.7187886
-4.7741504,-8.923841
2.5287497,-4.293146
7.8887453,-0.22379893
-0.37751964,-1.8935628
9.484646,1.8359876
1.950492,-1.7769525
-3.8143914,7.7189384
9.054654,-11.886576
4.576306,-3.3611045
0.91117394,0.5278568
9.688685,-5.198432
-0.9674085,-4.2241974
3.9532824,-3.3396702
9.1333475,-11.735154
13.091297,-4.333955
1.5996854,3.6148012
-1.7424747,0.36387053
1.3486749,3.0151222
13.252056,-4.2737675
0.2760505,5.9059696
4.485251,0.731738
7.4605155,3.0830379
-0.8243483,-1.3562431
18.096712,-1.1178296
8.286089,-8.5052185
3.8843849,-3.3175364
15.269275,-4.4969945
3.3533964,-9.520799
8.627304,-8.480297
-3.9980574,-5.572162
7.9446445,-5.3633566
-0.03038498,0.89682144
7.4937863,-2.745622
1.5690632,1.8787637
5.1063275,0.058065444
-3.2941332,12.009282
6.9609404,-5.1579003
6.99786,3.903654
1.2736415,10.594704
8.091538,-1.5765446
-2.9717166,-5.951311
1.2108291,13.109596
11.087985,9.002851
10.732459,8.983841
15.291583,1.057886
-1.0490874,2.1871064
4.956649,0.37495217
1.371223,3.7862277
15.061381,-4.3674407
6.450996,3.8331776
-7.3261375,-4.7079105
-4.742221,-8.899494
-1.6800121,-8.749405
2.853328,12.664487
6.0927644,-7.7890773
-4.771806,-8.919954
2.1289067,-6.5875206
6.9116244,-5.845739
15.585592,-5.178892
-7.805206,-7.1683044
8.963888,-8.483381
4.6831346,-14.94545
15.028825,-4.905079
1.5548637,0.10174605
-4.745069,-6.9618335
-0.1562757,6.039647
3.9771562,-6.6186523
8.741204,-0.3430706
13.27327,-6.9623938
-1.8157471,-8.688877
12.354643,3.2240348
2.6246762,3.8251774
16.601568,2.8024328
-0.53889483,-0.692434
16.603033,-7.931305
7.9361196,-5.39136
-4.898334,3.5818157
-1.612349,-9.427909
9.7609215,1.7732719
9.6654005,1.7558391
7.296854,-1.4336271
2.4182036,2.6207461
2.5644326,-4.3378177
1.4952273,4.516848
2.8336256,-4.7369313
-4.7353535,-8.888839
-5.7997723,-0.21343721
0.9473275,0.9321195
8.675946,-1.33335
-0.77535415,-4.6680183
3.4231248,-8.808343
-0.58443683,2.2592323
13.54878,-3.2118344
0.09050986,-7.484601
2.4949915,3.3451836
7.986217,-0.44552994
1.6328856,3.5798361
7.738464,-0.59603703
10.5542965,1.8873656
9.677704,-5.222373
-5.1223097,3.4343498
12.292441,3.1753914
2.8425345,-4.738747
8.227416,-8.894567
11.360198,11.562867
-4.7459,-6.962358
-2.213511,-6.021441
4.834827,7.2933326
-0.3423997,-4.269642
7.2757564,2.875269
-4.0637274,-5.4484296
6.899697,-5.284098
-0.66937166,2.364203
-1.5072994,-9.340847
10.477347,-7.4032283
4.389812,11.262712
3.4107215,-8.821079
7.897735,-0.1883919
3.366968,-9.384782
11.400057,12.150466
3.437916,-8.78931
1.3666136,0.06951101
4.956716,-15.275218
-0.37670812,-1.6163313
-2.2425234,-6.041961
7.5646095,-0.45239905
8.838553,-0.5501025
-0.26442042,3.1556776
5.7088113,-12.090747
12.371178,3.233997
-7.3940415,-5.055553
4.4671664,-2.6200552
7.2648726,2.8578954
1.2766631,10.583284
13.266966,-6.971459
2.256077,2.70505
1.277351,2.9851506
-1.6330189,-8.333818
-0.74307436,-8.5987835
7.1008816,9.979453
-4.948125,3.6326902
11.320305,12.004181
3.7108266,-5.66632
4.888838,-15.122593
-1.0248017,-8.347414
10.957075,2.2826068
-2.6982493,4.3461857
9.149108,-11.752477
-3.3354053,10.685301
9.066567,-3.6710584
10.717471,9.188765
2.0883436,2.1916125
6.107412,-7.8007045
-3.4595041,11.539044
4.3441815,-2.7012842
11.473192,-2.9323876
14.887299,-3.9615831
16.60309,-7.931476
-1.3801664,-9.256049
6.4800177,9.318784
1.2748103,10.583589
14.687026,-3.997045
-4.781968,-8.930619
4.8258505,-15.047651
-1.086673,-8.385879
3.3559117,-9.520625
10.491785,-7.41477
8.419445,-1.6979868
-1.6511374,-9.3816395
-1.0133691,-8.3327
18.19072,-1.269195
2.3296478,2.8236475
7.9684987,-5.4367266
12.571085,-0.26271242
7.267651,-5.3647723
11.492943,-3.0889087
-2.2719512,2.1947892
-4.0291796,-5.52146
9.832078,1.7658534
4.375541,0.035617378
3.6261036,-3.1765316
-0.8880266,-0.16391313
0.55870825,8.231753
3.4619231,-8.76827
-4.6884084,3.5316641
8.6641245,-1.5360808
18.161463,-1.2331935
-2.032869,-1.2807922
7.4312882,-1.8607454
1.9471956,-2.9914289
4.944731,-15.055173
7.151469,13.885316
6.758134,-8.049251
3.3703866,-9.33097
6.1351886,-7.815561
3.3896644,-3.1576638
-4.4555626,0.9189073
6.336872,9.676201
-2.8463976,4.5950046
14.731002,-3.9733202
9.218211,-11.274131
1.1733408,3.1352816
-4.037587,-5.4530854
4.392952,11.240636
2.4582605,3.670654
9.061147,-11.874312
-1.5040331,-0.7465453
-3.4360628,-1.1647682
-0.47929397,-0.66955477
7.4765644,-1.5782727
7.935404,-0.326809
10.95405,1.0114989
12.365609,3.2311418
7.2917585,2.8939135
0.5663915,8.223381
14.925303,-4.337459
4.450324,-3.1038542
4.4899282,0.7556892
1.4243965,1.2936482
2.80614,-0.6154532
3.751514,-2.824228
13.94293,-10.225685
7.2660336,2.8928096
-0.7574733,-4.943132
-3.154703,8.141572
6.118162,-7.821166
8.344129,-8.757823
0.32825056,0.22003673
0.7605465,2.6901202
14.670268,0.030222595
0.38109204,8.440676
1.676822,0.9279503
8.406789,-0.5928863
6.8945403,4.425547
-1.2236198,-1.6369863
11.495556,-3.0902486
8.911577,-0.5289463
-3.3421137,10.690075
-4.744749,-6.9614425
6.971248,-5.7977066
3.7594616,-5.6821775
1.2722433,10.58934
9.764974,-5.1423483
2.1124117,-6.6028023
-3.182937,8.238568
-4.7454295,-6.9625306
4.8889265,0.320633
8.885293,-0.5948534
10.50136,-7.421774
2.046199,15.833049
1.2096628,13.111434
1.3276314,2.5722477
0.5836037,8.247821
-1.8455606,0.5128674
7.7106037,-5.5412307
8.713719,-0.6506959
0.39177322,8.430327
1.146375,3.1487937
8.896936,-3.5857236
11.471912,-3.1060617
4.202537,-8.651859
-0.2470955,-7.8498964
12.577368,-0.24010591
-5.7988834,-0.21342278
-1.2871064,-9.223876
-4.0582795,12.133651
4.944247,-15.179233
1.4528248,3.7186046
2.8850536,12.710167
11.913651,4.2477326
-4.828542,0.90895104
5.1004443,0.040447887
0.10837506,-7.4686294
4.027835,-2.6984901
8.439089,-8.987167
13.571946,-4.2394414
-0.2485786,-7.854532
9.071523,-3.7001321
4.7468424,2.865686
7.7170534,-5.579776
7.300685,2.9102159
15.070633,-4.388551
2.636765,0.71302056
-1.4601067,-8.741246
4.033703,-3.3983057
7.066713,3.4509962
-4.027465,-5.488153
-0.7867491,-4.8094816
8.788153,-1.5010811
7.5801716,-1.7458528
2.5881104,-10.336834
4.994745,-15.079598
2.991986,-0.7545467
9.71791,-5.1838017
7.1518383,13.883349
-4.423858,0.91213846
11.292026,12.047404
13.9408245,-10.22369
13.685642,-4.164581
-1.8188297,0.47885677
9.220869,2.0096989
4.953307,-15.186351
7.981587,-5.3590307
14.799738,-4.01656
11.068422,1.5928231
-4.0510645,-5.463281
-1.124863,0.29321927
-0.048064306,-1.5665909
-1.8335898,-1.8384697
10.078327,1.5214274
-2.891864,4.6889596
13.270288,-6.9683247
2.5927541,3.8065479
4.9732933,-15.286181
-2.7834666,1.0416352
4.898679,-14.984922
2.5751905,-4.3526835
9.209426,-1.4303648
-2.9694908,-5.9575057
6.449089,9.865558
7.0300384,-5.4801183
4.015224,-3.2578902
6.2819843,5.9376354
5.4545245,-0.24157059
-1.4388117,-8.882884
7.135873,13.872286
-3.989844,11.703097
9.706173,1.7393091
11.323558,12.010108
-0.30030733,-1.5684029
5.6090055,-0.39318663
7.049845,10.086727
12.532451,-0.26517573
13.309785,-6.917485
-1.570861,-8.952493
1.5638225,2.0201643
4.814868,0.32177633
0.12906675,0.43054453
-0.29459468,-4.6071186
-3.7058887,11.980912
6.0281606,-7.677602
6.292236,5.917428
7.2631598,-1.938557
-2.083679,5.8145347
-1.5342426,-8.722014
0.5677989,8.22609
-0.25121453,-7.8612394
1.090543,0.8321951
2.515079,0.48618802
8.325669,-1.629116
5.115832,0.0077040712
11.944679,4.2160816
1.2753248,10.592582
-0.8870036,-0.27036127
8.906311,-0.5809135
6.9129214,4.3421297
7.8522058,-0.94386464
4.2310953,-8.7116165
3.8779697,-5.4502773
3.9461339,-2.1667054
7.9101253,-0.95652527
1.6743494,0.87212247
2.8364718,-0.6324997
-1.3623148,-8.7929535
10.878771,9.079627
-2.894765,-5.9651885
13.570152,8.683889
7.5715613,-2.492762
10.498673,-7.417669
-3.5256271,11.511519
-1.6508797,-9.405918
7.741622,4.6303887
2.4930565,-4.2536
1.5163901,4.4796915
2.610854,-10.312964
-0.23922583,-0.73372453
14.543488,-5.4437265
7.1630173,13.88955
-3.4836104,12.033714
-3.235995,8.242826
2.1135292,2.1744294
10.914024,-9.940703
8.653066,-1.299393
5.99451,-12.377364
8.844894,-0.815245
0.5612893,8.231501
4.563049,6.829804
8.364414,-8.75955
11.056029,2.4018145
1.1816534,1.3883891
13.260437,-6.962419
5.128749,0.008362831
9.506642,-3.4105003
-7.802904,-7.159963
6.274903,5.928414
-0.32668924,-4.6121335
5.9859962,-7.664041
3.4377065,-8.788683
2.8378987,-4.740371
8.731511,-0.7297975
4.5312023,0.6821573
-2.979302,-5.9526772
8.236407,-8.644449
-1.043262,-8.292907
7.629962,-0.32549554
9.712928,1.7478976
8.661287,-1.3343403
9.203234,-1.38058
-3.4174259,12.164757
0.6598313,8.153547
2.5825827,3.6643841
7.542719,4.2921453
-4.9243994,3.6029544
-2.975294,7.375452
7.968726,-0.918087
-2.0396788,-1.2601855
10.881034,-9.931052
11.333991,12.154145
-4.745329,-6.961743
2.4876559,-4.241776
3.965933,-6.478797
-1.8614244,-1.8857583
-3.958259,0.9029214
-3.8424885,11.660155
10.725235,8.77987
4.5426087,-3.3051662
10.926629,9.005347
13.677578,-3.4007
-0.034070857,5.9918065
-4.046362,-5.4626403
-4.079513,11.756724
15.190198,-5.5569363
-3.3865118,12.114312
7.3715057,-5.648518
2.4779294,-4.233262
-3.4339478,11.398484
3.8286283,0.45511416
7.429713,-1.5476979
6.9023304,-5.817636
13.799686,-4.046573
1.3497244,3.5645382
-4.0651746,-5.4430046
1.6603174,2.163277
1.8111876,4.3983126
5.458029,-8.020606
7.912407,-8.683184
2.850685,12.712229
-1.3501309,-8.668919
6.6722555,10.290837
-1.4319693,-8.753549
15.119765,-4.81547
13.266927,-6.966419
4.3949895,5.0464272
-1.128514,-4.4103227
6.5387177,10.243167
-0.7245993,2.3618884
2.2764142,2.7589514
2.0501916,15.829547
0.384343,-1.2342881
-1.6909897,-0.9987473
1.1191409,2.601311
-3.9809716,-5.592195
-3.8335593,7.7066507
4.683635,-14.846073
10.121452,2.3001292
15.3751135,1.1438854
-7.0691733,-2.9214656
9.252769,-1.4426504
-7.067366,-2.9226527
10.861493,-9.914556
-5.3702874,-5.018568
3.3204017,-9.515569
-0.29944652,6.1819105
-3.2185578,8.219613
7.5505996,3.9453409
8.225803,-8.916988
-3.9878871,11.6756935
16.13313,3.6691027
-2.675775,7.543224
-1.3015144,1.712299
-4.1019273,11.71148
13.772548,-3.7184405
6.0654078,-7.8457756
1.9340405,-0.8147495
3.4391758,-8.784502
10.495811,-7.4194674
9.246622,-1.4160696
13.940889,-10.223455
10.925025,-9.967315
15.060737,-4.3615956
5.5152497,-0.29096612
11.004837,9.088953
-1.6549755,-9.494486
7.6192317,-1.7395495
7.0084324,3.1242504
10.310883,1.1791555
14.927298,-3.9444342
7.7879353,-5.5966415
9.188601,-1.3847603
4.7891154,-15.173239
-4.8461914,0.91557574
-1.5576286,-8.73296
11.037255,8.942131
6.269548,5.881436
14.904843,-3.9612746
7.890572,-0.94784826
9.737368,1.7540284
3.8123722,-5.2531924
14.668381,0.029786272
-0.4556779,-13.222535
11.193413,12.015642
6.2109976,-11.875119
5.465412,-8.017752
13.262978,-6.9636154
7.5930676,-1.6238424
14.875549,-3.9126906
12.373248,3.2306387
-0.51890284,-3.9970546
-1.9711901,-8.806292
4.338156,-3.3998919
-3.3681643,-1.1312758
8.098053,-0.7657744
2.2894652,2.8380072
0.96422166,-0.42345718
3.3259966,-9.511602
1.9410733,2.2056513
10.769473,8.681887
6.2227616,-11.896791
-4.7439055,-8.902588
-2.042969,-8.797744
-4.0582304,12.12582
-4.0082297,-5.50948
5.5830784,-0.36213157
-1.0691347,-3.9684715
-4.3186646,0.9230752
-1.7273414,0.38633046
-0.5135223,-0.66914135
15.177339,0.9295257
0.9138376,0.6431812
10.597679,1.9018329
-3.5883331,12.247696
11.298434,11.981303
-2.789818,1.0448744
11.370129,11.552773
7.8943915,-0.18376522
-7.3965874,-5.067124
4.36715,5.0677776
-4.767453,0.9869135
11.323046,12.193106
13.673063,-3.349274
-1.4986115,-4.4111056
11.13195,12.00521
13.270254,-6.9663596
5.2370853,0.5983051
-0.2774544,-4.3491354
2.036967,0.06451602
-1.0263249,-1.7281159
8.59215,-1.4783834
-1.2114865,-9.21011
2.0559297,1.8782959
0.07449269,5.7964177
15.264136,-5.0350447
11.483603,-3.0904949
14.008764,5.817105
8.281438,-8.60902
4.928951,0.28679782
7.6856737,-1.6088747
-0.5568724,-13.24046
-3.9776978,-5.5931253
8.005078,-0.8715302
-4.5892677,7.45293
5.7544804,-12.135791
-7.400143,-5.0847993
1.6950308,-3.512378
14.717757,-4.009869
8.846636,-0.7676972
5.926063,-12.317529
2.2598028,2.7464
-1.802959,-3.6245632
6.137331,-7.809105
-1.5098203,-8.718113
-4.014929,0.83644253
8.259495,-0.73035157
8.228882,-1.5972693
7.9819655,0.11289017
6.17221,-7.8453755
-3.1816447,11.02194
3.270755,5.057166
7.5614886,4.02495
0.5419416,8.232137
-4.765301,-8.914616
16.601532,2.8024156
-1.4712801,-9.2811575
8.049358,-0.850895
13.250075,-6.957326
4.6514,6.112695
7.256742,2.8495736
4.9745464,-15.351396
8.6636095,-1.2993702
8.2885475,-1.044738
8.545945,-1.4879143
-4.439306,0.92443675
1.403544,-0.050777745
9.711461,-5.162806
2.6256032,-10.297143
10.331799,1.1945848
-4.1055694,11.761046
-3.3298442,-1.1505373
-0.973073,0.52865046
1.5401042,11.029662
7.1508703,13.887205
-1.4151529,2.3920314
8.584469,-1.3612816
7.2548623,-1.9612954
4.6551356,0.5481689
-0.8968795,-4.625049
18.189512,-1.2944374
3.9336004,-3.3513367
0.109260745,5.7801228
-2.7194386,4.4000454
9.966721,1.9281689
9.238631,-1.4082812
-3.1893764,11.15327
8.077932,-8.743547
8.550366,-9.149297
4.585881,-3.37187
0.25773814,5.8592606
1.5232341,4.4679255
4.9286404,0.30022272
16.107035,3.6969535
12.344165,3.2153687
4.979322,1.4559407
0.2757494,5.819393
-3.825611,7.7553096
14.574398,-5.5525856
1.7149024,-0.88091344
-0.06897846,3.0348368
18.261524,-1.1456556
1.8545732,1.9691622
-7.3328805,-4.6994486
-4.290921,3.6852221
8.772666,-1.4993092
15.228166,-4.600473
1.824384,-1.8639069
1.4101329,1.721483
1.4400221,1.8016478
-4.9964285,3.56504
-7.331902,-4.6971664
9.709732,-5.192777
11.119078,11.998474
1.1539743,3.149033
3.3383298,-9.525196
8.901332,-1.5236675
6.7838264,9.436905
12.670696,-0.66514385
4.809422,7.2435412
7.6702595,-0.54939836
6.509724,9.781642
8.813385,15.43389
-5.3781333,-5.023053
-2.192624,7.7974367
13.623602,-4.210765
1.6416867,-0.95696497
15.028751,-4.84448
6.608191,10.34729
7.1159606,10.062757
13.710866,-3.5163271
10.742478,8.859583
1.3398132,3.6318715
-0.7640622,-8.595171
-4.7837033,-8.932936
7.5423026,-1.5870037
18.17988,-1.2069824
7.863686,-5.443814
2.541511,-4.299286
7.8543224,-0.08293546
8.321405,-1.6261644
1.0019802,3.2250516
-4.8065815,-8.95563
9.234952,-1.4238236
8.10185,-0.84026796
-7.44764,0.37758607
14.539136,-5.541295
7.3505945,-5.627276
1.8526008,-1.9165467
7.1505194,13.884642
-1.6557989,1.317229
1.5932468,-0.47491905
2.1927164,-0.075462334
10.527963,8.990294
14.879013,-3.981334
10.731058,9.178367
-2.1937323,7.802292
11.210503,12.0222225
3.3657775,-9.340992
2.6907358,-10.228437
8.918419,-8.611089
16.603476,-7.931204
12.894997,-0.86302394
5.0428424,-15.487837
6.0330143,-7.68284
-4.0397687,-5.469737
7.9135466,-0.93302816
14.91078,-5.141852
2.397653,3.6910803
0.0271652,5.983091
1.4149244,1.6205815
-4.557729,3.627674
-0.40236664,2.2553415
-2.2658918,-6.059186
11.083447,11.839208
1.2724508,10.594996
10.741426,9.231172
8.358272,-1.635665
5.952228,-7.6939507
3.9400406,-2.2275171
-0.8917334,-0.19791172
-7.4492483,0.37816593
8.325875,-1.6608604
1.5426878,2.0035205
4.0787554,-3.318514
4.4005404,-2.667964
-0.26642334,-1.5917228
10.915828,-9.959756
-3.1903,-2.5407803
1.6509097,-0.47885236
-1.655911,-8.991611
-2.2071438,-6.015086
5.8964896,-12.197877
15.3193865,1.1011362
2.208992,-0.016537178
7.79119,-0.2873834
-3.4749002,11.487954
2.4989212,-4.2606244
-3.4426398,11.999395
14.079062,-4.1280775
-4.27761,0.9057131
4.3912406,5.0277686
6.5831923,10.42126
7.269232,2.8843117
-5.3952117,-5.028002
5.1661253,1.6230649
9.949874,1.9693923
15.32079,-4.5259733
10.92422,-9.967517
5.143234,0.66403955
4.7907634,0.33588654
11.474927,-3.092636
6.728374,9.307632
8.8826065,-0.74431926
-4.748333,-8.914486
3.3082893,-9.566786
6.7606907,-8.050749
-3.1991758,8.236499
1.6629556,-3.4329507
6.771248,3.7084925
8.757674,-0.60566163
18.124956,-1.2507331
15.148312,-4.9442806
12.843837,-0.8313041
0.08316368,0.73231626
0.5487377,0.2873601
1.6406626,-1.895781
10.338123,1.2022793
8.114683,-8.758833
9.253493,-9.028589
2.870697,-0.64571965
7.4036536,-5.1549826
1.6488873,-2.370604
4.9059753,1.5157112
-4.7699723,-8.919235
7.9305654,11.996782
2.2863927,2.7692504
6.0077996,-7.651541
18.237741,-1.2794747
7.986219,0.13247025
7.8397026,-5.3279324
-3.359215,-1.1116519
8.686893,-1.2540184
8.119887,-0.82657504
-2.1179168,-8.757976
-0.9496909,-4.1088986
1.2733753,10.585695
-5.2012067,-10.647242
3.545636,-5.286617
10.413266,-7.3402953
18.0553,-1.367564
1.5833658,-0.5722122
11.004677,9.098804
7.625682,-0.2788254
-1.5747762,-9.084793
7.7398667,-5.206403
7.4967246,-2.745712
10.377082,2.0723207
1.5453153,11.026116
0.3842908,2.6729774
9.330917,-3.528262
7.624205,-1.7548567
10.799352,8.714824
-1.8819637,3.971585
0.53797925,8.208393
2.8675666,12.683474
6.2201247,-12.277828
2.8301356,-4.73156
